V	1.000k	10.000k	100.000k	1.000M
2.100000E+0	6.518250E-3	2.837230E-2	2.495410E-1	3.187940E+0
2.150000E+0	6.444590E-3	2.839490E-2	2.494050E-1	3.185340E+0
2.200000E+0	6.304110E-3	2.835180E-2	2.491810E-1	3.183200E+0
2.250000E+0	6.565760E-3	2.839100E-2	2.489670E-1	3.180340E+0
2.300000E+0	6.474520E-3	2.841360E-2	2.488590E-1	3.177560E+0
2.350000E+0	6.443130E-3	2.838390E-2	2.487420E-1	3.175100E+0
2.400000E+0	6.614600E-3	2.842740E-2	2.485840E-1	3.171790E+0
2.450000E+0	6.645900E-3	2.841490E-2	2.484740E-1	3.169360E+0
2.500000E+0	6.701550E-3	2.843840E-2	2.483800E-1	3.166890E+0
2.550000E+0	6.406570E-3	2.843840E-2	2.482410E-1	3.164180E+0
2.600000E+0	6.707660E-3	2.846990E-2	2.481300E-1	3.161450E+0
2.650000E+0	6.758670E-3	2.847320E-2	2.479810E-1	3.159100E+0
2.700000E+0	6.707080E-3	2.848880E-2	2.475490E-1	3.156380E+0
2.750000E+0	6.846280E-3	2.847240E-2	2.474540E-1	3.153570E+0
2.800000E+0	6.695580E-3	2.853200E-2	2.472930E-1	3.151170E+0
2.850000E+0	6.871640E-3	2.853140E-2	2.471190E-1	3.148900E+0
2.900000E+0	6.993720E-3	2.853670E-2	2.469020E-1	3.146740E+0
2.950000E+0	6.943170E-3	2.856310E-2	2.467370E-1	3.143910E+0
3.000000E+0	7.258760E-3	2.855110E-2	2.466690E-1	3.141910E+0
