,Vgate,Vdrain,Idrain,IdMax,Vth@Id,block,time_s,IdMax_filled
422, -3, 0.1, -3.0000000000000002E-15,1.41212e-06, 3,1, 1,1.41212e-06
423, -2.95, 0.1, 1.2000000000000001E-14,, 3,1, 1,1.41212e-06
424, -2.9, 0.1, -1.89E-13,, 3,1, 1,1.41212e-06
425, -2.85, 0.1, -1.63E-13,, 3,1, 1,1.41212e-06
426, -2.8000000000000003, 0.1, -2.5200000000000004E-13,, 3,1, 1,1.41212e-06
427, -2.75, 0.1, -9.5000000000000012E-14,, 3,1, 1,1.41212e-06
428, -2.7, 0.1, -5.700000000000001E-14,, 3,1, 1,1.41212e-06
429, -2.65, 0.1, -1.48E-13,, 3,1, 1,1.41212e-06
430, -2.6, 0.1, -1.4500000000000001E-13,, 3,1, 1,1.41212e-06
431, -2.5500000000000003, 0.1, -1.53E-13,, 3,1, 1,1.41212e-06
432, -2.5, 0.1, -1.3700000000000002E-13,, 3,1, 1,1.41212e-06
433, -2.45, 0.1, -1.4900000000000002E-13,, 3,1, 1,1.41212e-06
434, -2.4, 0.1, -1.76E-13,, 3,1, 1,1.41212e-06
435, -2.35, 0.1, -1.58E-13,, 3,1, 1,1.41212e-06
436, -2.3000000000000003, 0.1, -1.6800000000000002E-13,, 3,1, 1,1.41212e-06
437, -2.25, 0.1, -1.5500000000000002E-13,, 3,1, 1,1.41212e-06
438, -2.2, 0.1, -1.7800000000000002E-13,, 3,1, 1,1.41212e-06
439, -2.15, 0.1, -1.5100000000000001E-13,, 3,1, 1,1.41212e-06
440, -2.1, 0.1, -4.3000000000000006E-14,, 3,1, 1,1.41212e-06
441, -2.05, 0.1, -5.4000000000000003E-14,, 3,1, 1,1.41212e-06
442, -2, 0.1, -1.3900000000000001E-13,, 3,1, 1,1.41212e-06
443, -1.95, 0.1, -1.82E-13,, 3,1, 1,1.41212e-06
444, -1.9000000000000001, 0.1, -1.3100000000000002E-13,, 3,1, 1,1.41212e-06
445, -1.85, 0.1, -1.35E-13,, 3,1, 1,1.41212e-06
446, -1.8, 0.1, -1.7400000000000002E-13,, 3,1, 1,1.41212e-06
447, -1.75, 0.1, -1.93E-13,, 3,1, 1,1.41212e-06
448, -1.7, 0.1, -1.41E-13,, 3,1, 1,1.41212e-06
449, -1.6500000000000001, 0.1, -9.5000000000000012E-14,, 3,1, 1,1.41212e-06
450, -1.6, 0.1, -1.52E-13,, 3,1, 1,1.41212e-06
451, -1.55, 0.1, -1.5600000000000002E-13,, 3,1, 1,1.41212e-06
452, -1.5, 0.1, -2.5200000000000004E-13,, 3,1, 1,1.41212e-06
453, -1.45, 0.1, -1.16E-13,, 3,1, 1,1.41212e-06
454, -1.4000000000000001, 0.1, -1.77E-13,, 3,1, 1,1.41212e-06
455, -1.35, 0.1, -1.53E-13,, 3,1, 1,1.41212e-06
456, -1.3, 0.1, -1.88E-13,, 3,1, 1,1.41212e-06
457, -1.25, 0.1, -1.76E-13,, 3,1, 1,1.41212e-06
458, -1.2, 0.1, -1.81E-13,, 3,1, 1,1.41212e-06
459, -1.1500000000000001, 0.1, -1.24E-13,, 3,1, 1,1.41212e-06
460, -1.1, 0.1, -2.06E-13,, 3,1, 1,1.41212e-06
461, -1.05, 0.1, -1.29E-13,, 3,1, 1,1.41212e-06
462, -1, 0.1, -1.42E-13,, 3,1, 1,1.41212e-06
463, -0.95000000000000007, 0.1, -1.81E-13,, 3,1, 1,1.41212e-06
464, -0.9, 0.1, -6.8E-14,, 3,1, 1,1.41212e-06
465, -0.85, 0.1, -2.45E-13,, 3,1, 1,1.41212e-06
466, -0.8, 0.1, -2.18E-13,, 3,1, 1,1.41212e-06
467, -0.75, 0.1, -1.75E-13,, 3,1, 1,1.41212e-06
468, -0.70000000000000007, 0.1, -2.71E-13,, 3,1, 1,1.41212e-06
469, -0.65, 0.1, -1.3700000000000002E-13,, 3,1, 1,1.41212e-06
470, -0.6, 0.1, -2.2900000000000003E-13,, 3,1, 1,1.41212e-06
471, -0.55, 0.1, -1.34E-13,, 3,1, 1,1.41212e-06
472, -0.5, 0.1, -1.59E-13,, 3,1, 1,1.41212e-06
473, -0.45, 0.1, -1.88E-13,, 3,1, 1,1.41212e-06
474, -0.4, 0.1, -1.81E-13,, 3,1, 1,1.41212e-06
475, -0.35000000000000003, 0.1, -2.0400000000000001E-13,, 3,1, 1,1.41212e-06
476, -0.3, 0.1, -1.4500000000000001E-13,, 3,1, 1,1.41212e-06
477, -0.25, 0.1, -2.0900000000000002E-13,, 3,1, 1,1.41212e-06
478, -0.2, 0.1, -2.43E-13,, 3,1, 1,1.41212e-06
479, -0.15, 0.1, -6.0000000000000009E-14,, 3,1, 1,1.41212e-06
480, -0.1, 0.1, -1.22E-13,, 3,1, 1,1.41212e-06
481, -0.05, 0.1, -1.9100000000000002E-13,, 3,1, 1,1.41212e-06
482, 0, 0.1, -3.43E-13,, 3,1, 1,1.41212e-06
483, 0.05, 0.1, -3.5E-13,, 3,1, 1,1.41212e-06
484, 0.1, 0.1, -2.49E-13,, 3,1, 1,1.41212e-06
485, 0.15, 0.1, -3.03E-13,, 3,1, 1,1.41212e-06
486, 0.2, 0.1, -3.8500000000000003E-13,, 3,1, 1,1.41212e-06
487, 0.25, 0.1, -4.33E-13,, 3,1, 1,1.41212e-06
488, 0.3, 0.1, -3.63E-13,, 3,1, 1,1.41212e-06
489, 0.35000000000000003, 0.1, -3.0900000000000005E-13,, 3,1, 1,1.41212e-06
490, 0.4, 0.1, -4.64E-13,, 3,1, 1,1.41212e-06
491, 0.45, 0.1, -2.93E-13,, 3,1, 1,1.41212e-06
492, 0.5, 0.1, -3.51E-13,, 3,1, 1,1.41212e-06
493, 0.55, 0.1, -4.34E-13,, 3,1, 1,1.41212e-06
494, 0.6, 0.1, -3.9200000000000005E-13,, 3,1, 1,1.41212e-06
495, 0.65, 0.1, -4.0700000000000003E-13,, 3,1, 1,1.41212e-06
496, 0.70000000000000007, 0.1, -2.58E-13,, 3,1, 1,1.41212e-06
497, 0.75, 0.1, -3.41E-13,, 3,1, 1,1.41212e-06
498, 0.8, 0.1, -4.1800000000000004E-13,, 3,1, 1,1.41212e-06
499, 0.85, 0.1, -3.9500000000000003E-13,, 3,1, 1,1.41212e-06
500, 0.9, 0.1, -4.23E-13,, 3,1, 1,1.41212e-06
501, 0.95000000000000007, 0.1, -3.41E-13,, 3,1, 1,1.41212e-06
502, 1, 0.1, -3.0000000000000003E-13,, 3,1, 1,1.41212e-06
503, 1.05, 0.1, -2.1400000000000002E-13,, 3,1, 1,1.41212e-06
504, 1.1, 0.1, -3.3200000000000005E-13,, 3,1, 1,1.41212e-06
505, 1.1500000000000001, 0.1, -1.76E-13,, 3,1, 1,1.41212e-06
506, 1.2, 0.1, 1.3860000000000002E-12,, 3,1, 1,1.41212e-06
507, 1.25, 0.1, 1.1030000000000001E-11,, 3,1, 1,1.41212e-06
508, 1.3, 0.1, 6.9189E-11,, 3,1, 1,1.41212e-06
509, 1.35, 0.1, 3.6577700000000003E-10,, 3,1, 1,1.41212e-06
510, 1.4000000000000001, 0.1, 1.5499E-09,, 3,1, 1,1.41212e-06
511, 1.45, 0.1, 5.07977E-09,, 3,1, 1,1.41212e-06
512, 1.5, 0.1, 1.3178199999999998E-08,, 3,1, 1,1.41212e-06
513, 1.55, 0.1, 2.7424999999999996E-08,, 3,1, 1,1.41212e-06
514, 1.6, 0.1, 4.7933599999999996E-08,, 3,1, 1,1.41212e-06
515, 1.6500000000000001, 0.1, 7.4023799999999991E-08,, 3,1, 1,1.41212e-06
516, 1.7, 0.1, 1.0420239999999999E-07,, 3,1, 1,1.41212e-06
517, 1.75, 0.1, 1.37396E-07,, 3,1, 1,1.41212e-06
518, 1.8, 0.1, 1.73239E-07,, 3,1, 1,1.41212e-06
519, 1.85, 0.1, 2.1094E-07,, 3,1, 1,1.41212e-06
520, 1.9000000000000001, 0.1, 2.50331E-07,, 3,1, 1,1.41212e-06
521, 1.95, 0.1, 2.9134999999999997E-07,, 3,1, 1,1.41212e-06
522, 2, 0.1, 3.33711E-07,, 3,1, 1,1.41212e-06
523, 2.05, 0.1, 3.77437E-07,, 3,1, 1,1.41212e-06
524, 2.1, 0.1, 4.2269899999999997E-07,, 3,1, 1,1.41212e-06
525, 2.15, 0.1, 4.69092E-07,, 3,1, 1,1.41212e-06
526, 2.2, 0.1, 5.16732E-07,, 3,1, 1,1.41212e-06
527, 2.25, 0.1, 5.65661E-07,, 3,1, 1,1.41212e-06
528, 2.3000000000000003, 0.1, 6.15592E-07,, 3,1, 1,1.41212e-06
529, 2.35, 0.1, 6.66549E-07,, 3,1, 1,1.41212e-06
530, 2.4, 0.1, 7.18611E-07,, 3,1, 1,1.41212e-06
531, 2.45, 0.1, 7.72157E-07,, 3,1, 1,1.41212e-06
532, 2.5, 0.1, 8.26433E-07,, 3,1, 1,1.41212e-06
533, 2.5500000000000003, 0.1, 8.81616E-07,, 3,1, 1,1.41212e-06
534, 2.6, 0.1, 9.376E-07,, 3,1, 1,1.41212e-06
535, 2.65, 0.1, 9.94361E-07,, 3,1, 1,1.41212e-06
536, 2.7, 0.1, 1.051923E-06,, 3,1, 1,1.41212e-06
537, 2.75, 0.1, 1.110502E-06,, 3,1, 1,1.41212e-06
538, 2.8000000000000003, 0.1, 1.1689300000000001E-06,, 3,1, 1,1.41212e-06
539, 2.85, 0.1, 1.22874E-06,, 3,1, 1,1.41212e-06
540, 2.9, 0.1, 1.28906E-06,, 3,1, 1,1.41212e-06
541, 2.95, 0.1, 1.3502500000000001E-06,, 3,1, 1,1.41212e-06
542, 3, 0.1, 1.4121200000000001E-06,, 3,1, 1,1.41212e-06
803, -3, 0.1, 5.0000000000000008E-15,1.4601000000000002e-06, 3,2, 10,1.4601000000000002e-06
804, -2.95, 0.1, -2.0200000000000002E-13,, 3,2, 10,1.4601000000000002e-06
805, -2.9, 0.1, -6.9000000000000009E-14,, 3,2, 10,1.4601000000000002e-06
806, -2.85, 0.1, -4.4E-14,, 3,2, 10,1.4601000000000002e-06
807, -2.8000000000000003, 0.1, -1.7E-13,, 3,2, 10,1.4601000000000002e-06
808, -2.75, 0.1, -9.9000000000000007E-14,, 3,2, 10,1.4601000000000002e-06
809, -2.7, 0.1, -4.7E-14,, 3,2, 10,1.4601000000000002e-06
810, -2.65, 0.1, -2.0100000000000003E-13,, 3,2, 10,1.4601000000000002e-06
811, -2.6, 0.1, -1.25E-13,, 3,2, 10,1.4601000000000002e-06
812, -2.5500000000000003, 0.1, -1.0500000000000001E-13,, 3,2, 10,1.4601000000000002e-06
813, -2.5, 0.1, -1.25E-13,, 3,2, 10,1.4601000000000002e-06
814, -2.45, 0.1, -1.3200000000000002E-13,, 3,2, 10,1.4601000000000002e-06
815, -2.4, 0.1, -1.1000000000000001E-13,, 3,2, 10,1.4601000000000002e-06
816, -2.35, 0.1, -1.46E-13,, 3,2, 10,1.4601000000000002e-06
817, -2.3000000000000003, 0.1, -1.4900000000000002E-13,, 3,2, 10,1.4601000000000002e-06
818, -2.25, 0.1, -1.47E-13,, 3,2, 10,1.4601000000000002e-06
819, -2.2, 0.1, -1.6600000000000003E-13,, 3,2, 10,1.4601000000000002e-06
820, -2.15, 0.1, -1.3900000000000001E-13,, 3,2, 10,1.4601000000000002e-06
821, -2.1, 0.1, -1.65E-13,, 3,2, 10,1.4601000000000002e-06
822, -2.05, 0.1, -1.9600000000000002E-13,, 3,2, 10,1.4601000000000002e-06
823, -2, 0.1, -1.59E-13,, 3,2, 10,1.4601000000000002e-06
824, -1.95, 0.1, -1.54E-13,, 3,2, 10,1.4601000000000002e-06
825, -1.9000000000000001, 0.1, -2.48E-13,, 3,2, 10,1.4601000000000002e-06
826, -1.85, 0.1, -3.9000000000000004E-14,, 3,2, 10,1.4601000000000002e-06
827, -1.8, 0.1, -1.5500000000000002E-13,, 3,2, 10,1.4601000000000002e-06
828, -1.75, 0.1, -1.0800000000000001E-13,, 3,2, 10,1.4601000000000002e-06
829, -1.7, 0.1, -1.5000000000000002E-13,, 3,2, 10,1.4601000000000002e-06
830, -1.6500000000000001, 0.1, -1.4300000000000002E-13,, 3,2, 10,1.4601000000000002e-06
831, -1.6, 0.1, -1.9200000000000002E-13,, 3,2, 10,1.4601000000000002e-06
832, -1.55, 0.1, -1.6600000000000003E-13,, 3,2, 10,1.4601000000000002e-06
833, -1.5, 0.1, -4.0000000000000006E-14,, 3,2, 10,1.4601000000000002e-06
834, -1.45, 0.1, -1.83E-13,, 3,2, 10,1.4601000000000002e-06
835, -1.4000000000000001, 0.1, -1.9600000000000002E-13,, 3,2, 10,1.4601000000000002e-06
836, -1.35, 0.1, -1.4900000000000002E-13,, 3,2, 10,1.4601000000000002e-06
837, -1.3, 0.1, -1.22E-13,, 3,2, 10,1.4601000000000002e-06
838, -1.25, 0.1, -8.8E-14,, 3,2, 10,1.4601000000000002e-06
839, -1.2, 0.1, -1.3700000000000002E-13,, 3,2, 10,1.4601000000000002e-06
840, -1.1500000000000001, 0.1, -9.0000000000000008E-14,, 3,2, 10,1.4601000000000002e-06
841, -1.1, 0.1, -1.2600000000000002E-13,, 3,2, 10,1.4601000000000002e-06
842, -1.05, 0.1, -1.7400000000000002E-13,, 3,2, 10,1.4601000000000002e-06
843, -1, 0.1, -1.9200000000000002E-13,, 3,2, 10,1.4601000000000002e-06
844, -0.95000000000000007, 0.1, -1.3E-13,, 3,2, 10,1.4601000000000002e-06
845, -0.9, 0.1, -1.6600000000000003E-13,, 3,2, 10,1.4601000000000002e-06
846, -0.85, 0.1, -1.03E-13,, 3,2, 10,1.4601000000000002e-06
847, -0.8, 0.1, -1.1400000000000002E-13,, 3,2, 10,1.4601000000000002e-06
848, -0.75, 0.1, -2.0100000000000003E-13,, 3,2, 10,1.4601000000000002e-06
849, -0.70000000000000007, 0.1, -8.8E-14,, 3,2, 10,1.4601000000000002e-06
850, -0.65, 0.1, -2.4000000000000004E-13,, 3,2, 10,1.4601000000000002e-06
851, -0.6, 0.1, -1.99E-13,, 3,2, 10,1.4601000000000002e-06
852, -0.55, 0.1, -1.63E-13,, 3,2, 10,1.4601000000000002e-06
853, -0.5, 0.1, -1.69E-13,, 3,2, 10,1.4601000000000002e-06
854, -0.45, 0.1, -2.5E-14,, 3,2, 10,1.4601000000000002e-06
855, -0.4, 0.1, -4.1E-14,, 3,2, 10,1.4601000000000002e-06
856, -0.35000000000000003, 0.1, -1.3700000000000002E-13,, 3,2, 10,1.4601000000000002e-06
857, -0.3, 0.1, -3.7E-14,, 3,2, 10,1.4601000000000002e-06
858, -0.25, 0.1, -1.64E-13,, 3,2, 10,1.4601000000000002e-06
859, -0.2, 0.1, -1.93E-13,, 3,2, 10,1.4601000000000002e-06
860, -0.15, 0.1, -1.1300000000000001E-13,, 3,2, 10,1.4601000000000002e-06
861, -0.1, 0.1, -1.87E-13,, 3,2, 10,1.4601000000000002e-06
862, -0.05, 0.1, -2.7800000000000003E-13,, 3,2, 10,1.4601000000000002e-06
863, 0, 0.1, -2.47E-13,, 3,2, 10,1.4601000000000002e-06
864, 0.05, 0.1, -3.3200000000000005E-13,, 3,2, 10,1.4601000000000002e-06
865, 0.1, 0.1, -2.2200000000000001E-13,, 3,2, 10,1.4601000000000002e-06
866, 0.15, 0.1, -3.1300000000000003E-13,, 3,2, 10,1.4601000000000002e-06
867, 0.2, 0.1, -3.28E-13,, 3,2, 10,1.4601000000000002e-06
868, 0.25, 0.1, -3.2400000000000003E-13,, 3,2, 10,1.4601000000000002e-06
869, 0.3, 0.1, -2.8E-13,, 3,2, 10,1.4601000000000002e-06
870, 0.35000000000000003, 0.1, -2.93E-13,, 3,2, 10,1.4601000000000002e-06
871, 0.4, 0.1, -3.3300000000000005E-13,, 3,2, 10,1.4601000000000002e-06
872, 0.45, 0.1, -4.5500000000000008E-13,, 3,2, 10,1.4601000000000002e-06
873, 0.5, 0.1, -3.97E-13,, 3,2, 10,1.4601000000000002e-06
874, 0.55, 0.1, -3.8100000000000004E-13,, 3,2, 10,1.4601000000000002e-06
875, 0.6, 0.1, -4.4200000000000004E-13,, 3,2, 10,1.4601000000000002e-06
876, 0.65, 0.1, -3.5600000000000005E-13,, 3,2, 10,1.4601000000000002e-06
877, 0.70000000000000007, 0.1, -2.1600000000000001E-13,, 3,2, 10,1.4601000000000002e-06
878, 0.75, 0.1, -3.5900000000000004E-13,, 3,2, 10,1.4601000000000002e-06
879, 0.8, 0.1, -3.39E-13,, 3,2, 10,1.4601000000000002e-06
880, 0.85, 0.1, -4.12E-13,, 3,2, 10,1.4601000000000002e-06
881, 0.9, 0.1, -3.6900000000000004E-13,, 3,2, 10,1.4601000000000002e-06
882, 0.95000000000000007, 0.1, -4.1600000000000004E-13,, 3,2, 10,1.4601000000000002e-06
883, 1, 0.1, -4.0300000000000005E-13,, 3,2, 10,1.4601000000000002e-06
884, 1.05, 0.1, -2.12E-13,, 3,2, 10,1.4601000000000002e-06
885, 1.1, 0.1, -2.0200000000000002E-13,, 3,2, 10,1.4601000000000002e-06
886, 1.1500000000000001, 0.1, 8.8800000000000005E-13,, 3,2, 10,1.4601000000000002e-06
887, 1.2, 0.1, 7.395E-12,, 3,2, 10,1.4601000000000002e-06
888, 1.25, 0.1, 4.8090000000000005E-11,, 3,2, 10,1.4601000000000002e-06
889, 1.3, 0.1, 2.65638E-10,, 3,2, 10,1.4601000000000002e-06
890, 1.35, 0.1, 1.19055E-09,, 3,2, 10,1.4601000000000002e-06
891, 1.4000000000000001, 0.1, 4.08408E-09,, 3,2, 10,1.4601000000000002e-06
892, 1.45, 0.1, 1.104505E-08,, 3,2, 10,1.4601000000000002e-06
893, 1.5, 0.1, 2.40006E-08,, 3,2, 10,1.4601000000000002e-06
894, 1.55, 0.1, 4.3275199999999993E-08,, 3,2, 10,1.4601000000000002e-06
895, 1.6, 0.1, 6.8099199999999991E-08,, 3,2, 10,1.4601000000000002e-06
896, 1.6500000000000001, 0.1, 9.7439999999999991E-08,, 3,2, 10,1.4601000000000002e-06
897, 1.7, 0.1, 1.29813E-07,, 3,2, 10,1.4601000000000002e-06
898, 1.75, 0.1, 1.6479299999999999E-07,, 3,2, 10,1.4601000000000002e-06
899, 1.8, 0.1, 2.01904E-07,, 3,2, 10,1.4601000000000002e-06
900, 1.85, 0.1, 2.40665E-07,, 3,2, 10,1.4601000000000002e-06
901, 1.9000000000000001, 0.1, 2.81002E-07,, 3,2, 10,1.4601000000000002e-06
902, 1.95, 0.1, 3.2299E-07,, 3,2, 10,1.4601000000000002e-06
903, 2, 0.1, 3.6626099999999997E-07,, 3,2, 10,1.4601000000000002e-06
904, 2.05, 0.1, 4.10942E-07,, 3,2, 10,1.4601000000000002e-06
905, 2.1, 0.1, 4.57082E-07,, 3,2, 10,1.4601000000000002e-06
906, 2.15, 0.1, 5.04319E-07,, 3,2, 10,1.4601000000000002e-06
907, 2.2, 0.1, 5.52741E-07,, 3,2, 10,1.4601000000000002e-06
908, 2.25, 0.1, 6.02557E-07,, 3,2, 10,1.4601000000000002e-06
909, 2.3000000000000003, 0.1, 6.53341E-07,, 3,2, 10,1.4601000000000002e-06
910, 2.35, 0.1, 7.0506999999999995E-07,, 3,2, 10,1.4601000000000002e-06
911, 2.4, 0.1, 7.5804E-07,, 3,2, 10,1.4601000000000002e-06
912, 2.45, 0.1, 8.12297E-07,, 3,2, 10,1.4601000000000002e-06
913, 2.5, 0.1, 8.67276E-07,, 3,2, 10,1.4601000000000002e-06
914, 2.5500000000000003, 0.1, 9.23119E-07,, 3,2, 10,1.4601000000000002e-06
915, 2.6, 0.1, 9.7979899999999989E-07,, 3,2, 10,1.4601000000000002e-06
916, 2.65, 0.1, 1.037305E-06,, 3,2, 10,1.4601000000000002e-06
917, 2.7, 0.1, 1.095592E-06,, 3,2, 10,1.4601000000000002e-06
918, 2.75, 0.1, 1.1542400000000002E-06,, 3,2, 10,1.4601000000000002e-06
919, 2.8000000000000003, 0.1, 1.21422E-06,, 3,2, 10,1.4601000000000002e-06
920, 2.85, 0.1, 1.2746100000000001E-06,, 3,2, 10,1.4601000000000002e-06
921, 2.9, 0.1, 1.3357900000000001E-06,, 3,2, 10,1.4601000000000002e-06
922, 2.95, 0.1, 1.3972600000000001E-06,, 3,2, 10,1.4601000000000002e-06
923, 3, 0.1, 1.4601000000000002E-06,, 3,2, 10,1.4601000000000002e-06
1184, -3, 0.1, 1.9E-14,1.5429100000000001e-06, 3,3, 100,1.5429100000000001e-06
1185, -2.95, 0.1, -8.7000000000000008E-14,, 3,3, 100,1.5429100000000001e-06
1186, -2.9, 0.1, -1.4E-13,, 3,3, 100,1.5429100000000001e-06
1187, -2.85, 0.1, -1.1100000000000001E-13,, 3,3, 100,1.5429100000000001e-06
1188, -2.8000000000000003, 0.1, -9.0000000000000008E-14,, 3,3, 100,1.5429100000000001e-06
1189, -2.75, 0.1, -9.9000000000000007E-14,, 3,3, 100,1.5429100000000001e-06
1190, -2.7, 0.1, -1.3200000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1191, -2.65, 0.1, -1.58E-13,, 3,3, 100,1.5429100000000001e-06
1192, -2.6, 0.1, -1.99E-13,, 3,3, 100,1.5429100000000001e-06
1193, -2.5500000000000003, 0.1, -1.5600000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1194, -2.5, 0.1, -7.1E-14,, 3,3, 100,1.5429100000000001e-06
1195, -2.45, 0.1, -9.6000000000000007E-14,, 3,3, 100,1.5429100000000001e-06
1196, -2.4, 0.1, -1.4900000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1197, -2.35, 0.1, -7.7E-14,, 3,3, 100,1.5429100000000001e-06
1198, -2.3000000000000003, 0.1, -1.7400000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1199, -2.25, 0.1, -6.2E-14,, 3,3, 100,1.5429100000000001e-06
1200, -2.2, 0.1, -1.65E-13,, 3,3, 100,1.5429100000000001e-06
1201, -2.15, 0.1, -1.2700000000000001E-13,, 3,3, 100,1.5429100000000001e-06
1202, -2.1, 0.1, -2.5100000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1203, -2.05, 0.1, -1.6200000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1204, -2, 0.1, -1.41E-13,, 3,3, 100,1.5429100000000001e-06
1205, -1.95, 0.1, -5.9E-14,, 3,3, 100,1.5429100000000001e-06
1206, -1.9000000000000001, 0.1, -1.3300000000000001E-13,, 3,3, 100,1.5429100000000001e-06
1207, -1.85, 0.1, -2.23E-13,, 3,3, 100,1.5429100000000001e-06
1208, -1.8, 0.1, -2.0400000000000001E-13,, 3,3, 100,1.5429100000000001e-06
1209, -1.75, 0.1, -5.700000000000001E-14,, 3,3, 100,1.5429100000000001e-06
1210, -1.7, 0.1, -2.6500000000000003E-13,, 3,3, 100,1.5429100000000001e-06
1211, -1.6500000000000001, 0.1, -1.0400000000000001E-13,, 3,3, 100,1.5429100000000001e-06
1212, -1.6, 0.1, -1.2600000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1213, -1.55, 0.1, -1.8000000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1214, -1.5, 0.1, -9.8000000000000012E-14,, 3,3, 100,1.5429100000000001e-06
1215, -1.45, 0.1, -1.3100000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1216, -1.4000000000000001, 0.1, -1.52E-13,, 3,3, 100,1.5429100000000001e-06
1217, -1.35, 0.1, -1.47E-13,, 3,3, 100,1.5429100000000001e-06
1218, -1.3, 0.1, -8.4000000000000008E-14,, 3,3, 100,1.5429100000000001e-06
1219, -1.25, 0.1, -9.1E-14,, 3,3, 100,1.5429100000000001e-06
1220, -1.2, 0.1, -2.2000000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1221, -1.1500000000000001, 0.1, -5.2000000000000006E-14,, 3,3, 100,1.5429100000000001e-06
1222, -1.1, 0.1, -1.63E-13,, 3,3, 100,1.5429100000000001e-06
1223, -1.05, 0.1, -1.9000000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1224, -1, 0.1, -1.46E-13,, 3,3, 100,1.5429100000000001e-06
1225, -0.95000000000000007, 0.1, -1.36E-13,, 3,3, 100,1.5429100000000001e-06
1226, -0.9, 0.1, -5.4000000000000003E-14,, 3,3, 100,1.5429100000000001e-06
1227, -0.85, 0.1, -2.5400000000000003E-13,, 3,3, 100,1.5429100000000001e-06
1228, -0.8, 0.1, -2.23E-13,, 3,3, 100,1.5429100000000001e-06
1229, -0.75, 0.1, -2.5200000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1230, -0.70000000000000007, 0.1, -2.1600000000000001E-13,, 3,3, 100,1.5429100000000001e-06
1231, -0.65, 0.1, -1.7400000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1232, -0.6, 0.1, -2.18E-13,, 3,3, 100,1.5429100000000001e-06
1233, -0.55, 0.1, -3.3E-13,, 3,3, 100,1.5429100000000001e-06
1234, -0.5, 0.1, -8.4000000000000008E-14,, 3,3, 100,1.5429100000000001e-06
1235, -0.45, 0.1, -1.3100000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1236, -0.4, 0.1, -1.52E-13,, 3,3, 100,1.5429100000000001e-06
1237, -0.35000000000000003, 0.1, -2.11E-13,, 3,3, 100,1.5429100000000001e-06
1238, -0.3, 0.1, -2.92E-13,, 3,3, 100,1.5429100000000001e-06
1239, -0.25, 0.1, -1.36E-13,, 3,3, 100,1.5429100000000001e-06
1240, -0.2, 0.1, -8.5E-14,, 3,3, 100,1.5429100000000001e-06
1241, -0.15, 0.1, -1.8500000000000002E-13,, 3,3, 100,1.5429100000000001e-06
1242, -0.1, 0.1, -2.4000000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1243, -0.05, 0.1, -2E-13,, 3,3, 100,1.5429100000000001e-06
1244, 0, 0.1, -3.8100000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1245, 0.05, 0.1, -3.6700000000000005E-13,, 3,3, 100,1.5429100000000001e-06
1246, 0.1, 0.1, -3.4400000000000005E-13,, 3,3, 100,1.5429100000000001e-06
1247, 0.15, 0.1, -3.3400000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1248, 0.2, 0.1, -4.0800000000000003E-13,, 3,3, 100,1.5429100000000001e-06
1249, 0.25, 0.1, -3.78E-13,, 3,3, 100,1.5429100000000001e-06
1250, 0.3, 0.1, -2.9000000000000003E-13,, 3,3, 100,1.5429100000000001e-06
1251, 0.35000000000000003, 0.1, -3.8000000000000005E-13,, 3,3, 100,1.5429100000000001e-06
1252, 0.4, 0.1, -3.2300000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1253, 0.45, 0.1, -1.53E-13,, 3,3, 100,1.5429100000000001e-06
1254, 0.5, 0.1, -3.31E-13,, 3,3, 100,1.5429100000000001e-06
1255, 0.55, 0.1, -4.34E-13,, 3,3, 100,1.5429100000000001e-06
1256, 0.6, 0.1, -2.7E-13,, 3,3, 100,1.5429100000000001e-06
1257, 0.65, 0.1, -2.6400000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1258, 0.70000000000000007, 0.1, -3.1200000000000003E-13,, 3,3, 100,1.5429100000000001e-06
1259, 0.75, 0.1, -3.7900000000000005E-13,, 3,3, 100,1.5429100000000001e-06
1260, 0.8, 0.1, -3.5500000000000005E-13,, 3,3, 100,1.5429100000000001e-06
1261, 0.85, 0.1, -3.3500000000000004E-13,, 3,3, 100,1.5429100000000001e-06
1262, 0.9, 0.1, -2.47E-13,, 3,3, 100,1.5429100000000001e-06
1263, 0.95000000000000007, 0.1, -3.2500000000000003E-13,, 3,3, 100,1.5429100000000001e-06
1264, 1, 0.1, -3.28E-13,, 3,3, 100,1.5429100000000001e-06
