VIN,VSS,VDD,IDD,ISS,VREF,IIN,VOUT,@TIME
2.0,0.0,3.3,8.5799e-10,-8.7314e-10,0.5,9.91e+307,1.523706,568.0
2.0,0.0,3.3,8.6102e-10,-8.7142e-10,0.5,9.91e+307,1.523672,569.0
2.0,0.0,3.3,8.6225e-10,-8.7441e-10,0.5,9.91e+307,1.523566,570.0
2.0,0.0,3.3,8.582e-10,-8.7327e-10,0.5,9.91e+307,1.52376,571.0
2.0,0.0,3.3,8.5963e-10,-8.7309e-10,0.5,9.91e+307,1.523764,572.0
2.0,0.0,3.3,8.603e-10,-8.7405e-10,0.5,9.91e+307,1.523688,573.0
2.0,0.0,3.3,8.5801e-10,-8.7231e-10,0.5,9.91e+307,1.523716,574.0
2.0,0.0,3.3,8.6047e-10,-8.7398e-10,0.5,9.91e+307,1.523796,575.0
2.0,0.0,3.3,8.6001e-10,-8.7394e-10,0.5,9.91e+307,1.523738,576.0
2.0,0.0,3.3,8.572e-10,-8.742e-10,0.5,9.91e+307,1.52378,577.0
2.0,0.0,3.3,8.5672e-10,-8.7293e-10,0.5,9.91e+307,1.52381,578.0
2.0,0.0,3.3,8.6096e-10,-8.7449e-10,0.5,9.91e+307,1.523682,579.0
2.0,0.0,3.3,8.5796e-10,-8.7391e-10,0.5,9.91e+307,1.52383,580.0
2.0,0.0,3.3,8.5961e-10,-8.7446e-10,0.5,9.91e+307,1.523846,581.0
2.0,0.0,3.3,8.591e-10,-8.7209e-10,0.5,9.91e+307,1.523904,582.0
2.0,0.0,3.3,8.6222e-10,-8.7222e-10,0.5,9.91e+307,1.523754,583.0
2.0,0.0,3.3,8.5903e-10,-8.7257e-10,0.5,9.91e+307,1.523884,584.0
2.0,0.0,3.3,8.6038e-10,-8.7438e-10,0.5,9.91e+307,1.523748,585.0
2.0,0.0,3.3,8.6146e-10,-8.7629e-10,0.5,9.91e+307,1.523714,586.0
2.0,0.0,3.3,8.6139e-10,-8.7494e-10,0.5,9.91e+307,1.523814,587.0
2.0,0.0,3.3,8.6094e-10,-8.7527e-10,0.5,9.91e+307,1.523866,588.0
2.0,0.0,3.3,8.5819e-10,-8.7553e-10,0.5,9.91e+307,1.523844,589.0
2.0,0.0,3.3,8.6097e-10,-8.7541e-10,0.5,9.91e+307,1.52385,590.0
2.0,0.0,3.3,8.5825e-10,-8.7453e-10,0.5,9.91e+307,1.524064,591.0
2.0,0.0,3.3,8.5958e-10,-8.7446e-10,0.5,9.91e+307,1.523976,592.0
2.0,0.0,3.3,8.6074e-10,-8.7415e-10,0.5,9.91e+307,1.5238,593.0
2.0,0.0,3.3,8.6081e-10,-8.7404e-10,0.5,9.91e+307,1.523864,594.0
2.0,0.0,3.3,8.5819e-10,-8.708e-10,0.5,9.91e+307,1.523968,595.0
2.0,0.0,3.3,8.6001e-10,-8.7274e-10,0.5,9.91e+307,1.52393,596.0
2.0,0.0,3.3,8.5648e-10,-8.7382e-10,0.5,9.91e+307,1.52406,597.0
2.0,0.0,3.3,8.5792e-10,-8.7601e-10,0.5,9.91e+307,1.52393,598.0
2.0,0.0,3.3,8.5711e-10,-8.7314e-10,0.5,9.91e+307,1.524048,599.0
2.0,0.0,3.3,8.6084e-10,-8.7312e-10,0.5,9.91e+307,1.523954,600.0
2.0,0.0,3.3,8.6405e-10,-8.754e-10,0.5,9.91e+307,1.523764,601.0
2.0,0.0,3.3,8.6013e-10,-8.7522e-10,0.5,9.91e+307,1.523956,602.0
2.0,0.0,3.3,8.6268e-10,-8.743e-10,0.5,9.91e+307,1.52373,603.0
2.0,0.0,3.3,8.619e-10,-8.7525e-10,0.5,9.91e+307,1.523816,604.0
2.0,0.0,3.3,8.6447e-10,-8.7376e-10,0.5,9.91e+307,1.523738,605.0
2.0,0.0,3.3,8.618e-10,-8.7591e-10,0.5,9.91e+307,1.523826,606.0
2.0,0.0,3.3,8.635e-10,-8.7667e-10,0.5,9.91e+307,1.523712,607.0
2.0,0.0,3.3,8.6592e-10,-8.787e-10,0.5,9.91e+307,1.523662,608.0
2.0,0.0,3.3,8.6359e-10,-8.7573e-10,0.5,9.91e+307,1.5238,609.0
2.0,0.0,3.3,8.6128e-10,-8.7618e-10,0.5,9.91e+307,1.524072,610.0
2.0,0.0,3.3,8.6317e-10,-8.7615e-10,0.5,9.91e+307,1.523778,611.0
2.0,0.0,3.3,8.6302e-10,-8.7606e-10,0.5,9.91e+307,1.523856,612.0
2.0,0.0,3.3,8.6308e-10,-8.7504e-10,0.5,9.91e+307,1.523866,613.0
2.0,0.0,3.3,8.5913e-10,-8.7559e-10,0.5,9.91e+307,1.523964,614.0
2.0,0.0,3.3,8.5518e-10,-8.7583e-10,0.5,9.91e+307,1.52402,615.0
2.0,0.0,3.3,8.5913e-10,-8.7427e-10,0.5,9.91e+307,1.524032,616.0
2.0,0.0,3.3,8.6323e-10,-8.7561e-10,0.5,9.91e+307,1.523996,617.0
2.0,0.0,3.3,8.5983e-10,-8.7466e-10,0.5,9.91e+307,1.524146,618.0
2.0,0.0,3.3,8.5992e-10,-8.7588e-10,0.5,9.91e+307,1.524036,619.0
2.0,0.0,3.3,8.6166e-10,-8.7657e-10,0.5,9.91e+307,1.524038,620.0
2.0,0.0,3.3,8.6438e-10,-8.7741e-10,0.5,9.91e+307,1.523904,621.0
2.0,0.0,3.3,8.6379e-10,-8.767e-10,0.5,9.91e+307,1.523946,622.0
2.0,0.0,3.3,8.6363e-10,-8.7741e-10,0.5,9.91e+307,1.523886,623.0
2.0,0.0,3.3,8.64e-10,-8.8298e-10,0.5,9.91e+307,1.52382,624.0
2.0,0.0,3.3,8.653e-10,-8.7797e-10,0.5,9.91e+307,1.5238,625.0
2.0,0.0,3.3,8.6528e-10,-8.7828e-10,0.5,9.91e+307,1.523816,626.0
2.0,0.0,3.3,8.6596e-10,-8.7794e-10,0.5,9.91e+307,1.52381,627.0
2.0,0.0,3.3,8.636e-10,-8.7673e-10,0.5,9.91e+307,1.523904,628.0
2.0,0.0,3.3,8.6116e-10,-8.7565e-10,0.5,9.91e+307,1.524048,629.0
2.0,0.0,3.3,8.659e-10,-8.7583e-10,0.5,9.91e+307,1.523816,630.0
2.0,0.0,3.3,8.6453e-10,-8.7731e-10,0.5,9.91e+307,1.523826,631.0
2.0,0.0,3.3,8.6718e-10,-8.7646e-10,0.5,9.91e+307,1.523892,632.0
2.0,0.0,3.3,8.6191e-10,-8.7493e-10,0.5,9.91e+307,1.52396,633.0
2.0,0.0,3.3,8.6551e-10,-8.7642e-10,0.5,9.91e+307,1.523806,634.0
2.0,0.0,3.3,8.6435e-10,-8.762e-10,0.5,9.91e+307,1.523822,635.0
2.0,0.0,3.3,8.6189e-10,-8.772e-10,0.5,9.91e+307,1.523948,636.0
2.0,0.0,3.3,8.6279e-10,-8.7556e-10,0.5,9.91e+307,1.523856,637.0
2.0,0.0,3.3,8.6315e-10,-8.7489e-10,0.5,9.91e+307,1.52397,638.0
2.0,0.0,3.3,8.6507e-10,-8.7421e-10,0.5,9.91e+307,1.523956,639.0
2.0,0.0,3.3,8.6103e-10,-8.7772e-10,0.5,9.91e+307,1.523978,640.0
2.0,0.0,3.3,8.6388e-10,-8.7366e-10,0.5,9.91e+307,1.523818,641.0
2.0,0.0,3.3,8.6109e-10,-8.7288e-10,0.5,9.91e+307,1.523936,642.0
2.0,0.0,3.3,8.6185e-10,-8.7314e-10,0.5,9.91e+307,1.523882,643.0
2.0,0.0,3.3,8.6213e-10,-8.7538e-10,0.5,9.91e+307,1.523762,644.0
2.0,0.0,3.3,8.6162e-10,-8.7691e-10,0.5,9.91e+307,1.523988,645.0
2.0,0.0,3.3,8.5952e-10,-8.7573e-10,0.5,9.91e+307,1.524114,646.0
2.0,0.0,3.3,8.6899e-10,-8.7629e-10,0.5,9.91e+307,1.524192,647.0
2.0,0.0,3.3,8.5749e-10,-8.7404e-10,0.5,9.91e+307,1.524218,648.0
2.0,0.0,3.3,8.5766e-10,-8.7728e-10,0.5,9.91e+307,1.52444,649.0
2.0,0.0,3.3,8.6121e-10,-8.7587e-10,0.5,9.91e+307,1.524052,650.0
2.0,0.0,3.3,8.6266e-10,-8.7682e-10,0.5,9.91e+307,1.524106,651.0
2.0,0.0,3.3,8.6319e-10,-8.7732e-10,0.5,9.91e+307,1.524114,652.0
2.0,0.0,3.3,8.6154e-10,-8.7561e-10,0.5,9.91e+307,1.524134,653.0
2.0,0.0,3.3,8.6004e-10,-8.762e-10,0.5,9.91e+307,1.524216,654.0
2.0,0.0,3.3,8.6181e-10,-8.7467e-10,0.5,9.91e+307,1.52419,655.0
2.0,0.0,3.3,8.6319e-10,-8.7802e-10,0.5,9.91e+307,1.524004,656.0
2.0,0.0,3.3,8.6054e-10,-8.7542e-10,0.5,9.91e+307,1.524272,657.0
2.0,0.0,3.3,8.6018e-10,-8.7609e-10,0.5,9.91e+307,1.52431,658.0
2.0,0.0,3.3,8.586e-10,-8.7594e-10,0.5,9.91e+307,1.524202,659.0
2.0,0.0,3.3,8.6129e-10,-8.769e-10,0.5,9.91e+307,1.524222,660.0
2.0,0.0,3.3,8.6309e-10,-8.7686e-10,0.5,9.91e+307,1.524146,661.0
2.0,0.0,3.3,8.6044e-10,-8.7727e-10,0.5,9.91e+307,1.524208,662.0
2.0,0.0,3.3,8.6547e-10,-8.7836e-10,0.5,9.91e+307,1.523896,663.0
2.0,0.0,3.3,8.6035e-10,-8.7533e-10,0.5,9.91e+307,1.524058,664.0
2.0,0.0,3.3,8.6296e-10,-8.7768e-10,0.5,9.91e+307,1.524,665.0
2.0,0.0,3.3,8.6027e-10,-8.7616e-10,0.5,9.91e+307,1.52411,666.0
2.0,0.0,3.3,8.6141e-10,-8.7767e-10,0.5,9.91e+307,1.524062,667.0
2.0,0.0,3.3,8.6496e-10,-8.7712e-10,0.5,9.91e+307,1.523902,668.0
2.0,0.0,3.3,8.6382e-10,-8.7692e-10,0.5,9.91e+307,1.523994,669.0
2.0,0.0,3.3,8.6174e-10,-8.7767e-10,0.5,9.91e+307,1.524112,670.0
2.0,0.0,3.3,8.6173e-10,-8.7902e-10,0.5,9.91e+307,1.523948,671.0
2.0,0.0,3.3,8.6287e-10,-8.7663e-10,0.5,9.91e+307,1.52398,672.0
2.0,0.0,3.3,8.6428e-10,-8.7691e-10,0.5,9.91e+307,1.523876,673.0
2.0,0.0,3.3,8.643e-10,-8.7629e-10,0.5,9.91e+307,1.523908,674.0
2.0,0.0,3.3,8.6204e-10,-8.7684e-10,0.5,9.91e+307,1.523826,675.0
2.0,0.0,3.3,8.6183e-10,-8.7731e-10,0.5,9.91e+307,1.524084,676.0
2.0,0.0,3.3,8.6248e-10,-8.7775e-10,0.5,9.91e+307,1.524062,677.0
2.0,0.0,3.3,8.6269e-10,-8.7764e-10,0.5,9.91e+307,1.523996,678.0
2.0,0.0,3.3,8.6491e-10,-8.839e-10,0.5,9.91e+307,1.523976,679.0
2.0,0.0,3.3,8.6668e-10,-8.7638e-10,0.5,9.91e+307,1.523894,680.0
2.0,0.0,3.3,8.6446e-10,-8.7752e-10,0.5,9.91e+307,1.523872,681.0
2.0,0.0,3.3,8.6166e-10,-8.7903e-10,0.5,9.91e+307,1.523988,682.0
2.0,0.0,3.3,8.6106e-10,-8.7735e-10,0.5,9.91e+307,1.523974,683.0
2.0,0.0,3.3,8.6535e-10,-8.7805e-10,0.5,9.91e+307,1.523808,684.0
2.0,0.0,3.3,8.6525e-10,-8.7705e-10,0.5,9.91e+307,1.52391,685.0
2.0,0.0,3.3,8.6474e-10,-8.7857e-10,0.5,9.91e+307,1.523804,686.0
2.0,0.0,3.3,8.6727e-10,-8.7928e-10,0.5,9.91e+307,1.523788,687.0
2.0,0.0,3.3,8.6655e-10,-8.8135e-10,0.5,9.91e+307,1.52383,688.0
2.0,0.0,3.3,8.6464e-10,-8.7958e-10,0.5,9.91e+307,1.523948,689.0
2.0,0.0,3.3,8.6434e-10,-8.7958e-10,0.5,9.91e+307,1.523962,690.0
2.0,0.0,3.3,8.6567e-10,-8.789e-10,0.5,9.91e+307,1.523874,691.0
2.0,0.0,3.3,8.6247e-10,-8.7555e-10,0.5,9.91e+307,1.524138,692.0
2.0,0.0,3.3,8.6492e-10,-8.8113e-10,0.5,9.91e+307,1.52396,693.0
2.0,0.0,3.3,8.67e-10,-8.789e-10,0.5,9.91e+307,1.523836,694.0
2.0,0.0,3.3,8.6697e-10,-8.7805e-10,0.5,9.91e+307,1.523916,695.0
2.0,0.0,3.3,8.6545e-10,-8.7878e-10,0.5,9.91e+307,1.524034,696.0
2.0,0.0,3.3,8.6537e-10,-8.7902e-10,0.5,9.91e+307,1.523926,697.0
2.0,0.0,3.3,8.6669e-10,-8.7857e-10,0.5,9.91e+307,1.52397,698.0
2.0,0.0,3.3,8.6603e-10,-8.7933e-10,0.5,9.91e+307,1.523996,699.0
2.0,0.0,3.3,8.6595e-10,-8.7914e-10,0.5,9.91e+307,1.523988,700.0
2.0,0.0,3.3,8.6369e-10,-8.7739e-10,0.5,9.91e+307,1.524058,701.0
2.0,0.0,3.3,8.626e-10,-8.7814e-10,0.5,9.91e+307,1.524088,702.0
2.0,0.0,3.3,8.6456e-10,-8.776e-10,0.5,9.91e+307,1.524144,703.0
2.0,0.0,3.3,8.6318e-10,-8.7879e-10,0.5,9.91e+307,1.52405,704.0
2.0,0.0,3.3,8.6493e-10,-8.7912e-10,0.5,9.91e+307,1.52401,705.0
2.0,0.0,3.3,8.7564e-10,-8.811e-10,0.5,9.91e+307,1.523998,706.0
2.0,0.0,3.3,8.6823e-10,-8.8135e-10,0.5,9.91e+307,1.52388,707.0
2.0,0.0,3.3,8.6691e-10,-8.7962e-10,0.5,9.91e+307,1.523906,708.0
2.0,0.0,3.3,8.6661e-10,-8.7947e-10,0.5,9.91e+307,1.523914,709.0
2.0,0.0,3.3,8.6752e-10,-8.7928e-10,0.5,9.91e+307,1.523806,710.0
2.0,0.0,3.3,8.6493e-10,-8.8122e-10,0.5,9.91e+307,1.523934,711.0
2.0,0.0,3.3,8.6853e-10,-8.8702e-10,0.5,9.91e+307,1.523774,712.0
2.0,0.0,3.3,8.6515e-10,-8.7971e-10,0.5,9.91e+307,1.523996,713.0
2.0,0.0,3.3,8.6493e-10,-8.7873e-10,0.5,9.91e+307,1.523828,714.0
2.0,0.0,3.3,8.6844e-10,-8.7911e-10,0.5,9.91e+307,1.523928,715.0
2.0,0.0,3.3,8.668e-10,-8.7833e-10,0.5,9.91e+307,1.52392,716.0
2.0,0.0,3.3,8.6473e-10,-8.784e-10,0.5,9.91e+307,1.523862,717.0
2.0,0.0,3.3,8.6558e-10,-8.8011e-10,0.5,9.91e+307,1.523796,718.0
2.0,0.0,3.3,8.6507e-10,-8.7889e-10,0.5,9.91e+307,1.52386,719.0
2.0,0.0,3.3,8.6463e-10,-8.8069e-10,0.5,9.91e+307,1.52392,720.0
2.0,0.0,3.3,8.6794e-10,-8.8059e-10,0.5,9.91e+307,1.523766,721.0
2.0,0.0,3.3,8.6633e-10,-8.9071e-10,0.5,9.91e+307,1.523846,722.0
2.0,0.0,3.3,8.6589e-10,-8.7749e-10,0.5,9.91e+307,1.523926,723.0
2.0,0.0,3.3,8.6628e-10,-8.8236e-10,0.5,9.91e+307,1.52388,724.0
2.0,0.0,3.3,8.6582e-10,-8.7971e-10,0.5,9.91e+307,1.52388,725.0
2.0,0.0,3.3,8.6444e-10,-8.8032e-10,0.5,9.91e+307,1.5239,726.0
2.0,0.0,3.3,8.6491e-10,-8.7796e-10,0.5,9.91e+307,1.523922,727.0
2.0,0.0,3.3,8.6948e-10,-8.8093e-10,0.5,9.91e+307,1.523876,728.0
2.0,0.0,3.3,8.6808e-10,-8.7956e-10,0.5,9.91e+307,1.523772,729.0
2.0,0.0,3.3,8.9281e-10,-8.8117e-10,0.5,9.91e+307,1.523668,730.0
2.0,0.0,3.3,8.6746e-10,-8.7971e-10,0.5,9.91e+307,1.523876,731.0
2.0,0.0,3.3,8.6666e-10,-8.7891e-10,0.5,9.91e+307,1.52389,732.0
2.0,0.0,3.3,8.6566e-10,-8.8025e-10,0.5,9.91e+307,1.523912,733.0
2.0,0.0,3.3,8.6476e-10,-8.7943e-10,0.5,9.91e+307,1.523934,734.0
2.0,0.0,3.3,8.6303e-10,-8.7889e-10,0.5,9.91e+307,1.523932,735.0
2.0,0.0,3.3,8.6411e-10,-8.7752e-10,0.5,9.91e+307,1.52398,736.0
2.0,0.0,3.3,8.6506e-10,-8.8065e-10,0.5,9.91e+307,1.523956,737.0
2.0,0.0,3.3,8.6529e-10,-8.7925e-10,0.5,9.91e+307,1.523912,738.0
2.0,0.0,3.3,8.6163e-10,-8.7934e-10,0.5,9.91e+307,1.524048,739.0
2.0,0.0,3.3,8.659e-10,-8.7994e-10,0.5,9.91e+307,1.523938,740.0
2.0,0.0,3.3,8.67e-10,-8.7925e-10,0.5,9.91e+307,1.523874,741.0
2.0,0.0,3.3,8.6645e-10,-8.7962e-10,0.5,9.91e+307,1.523804,742.0
2.0,0.0,3.3,8.6783e-10,-8.813e-10,0.5,9.91e+307,1.523792,743.0
2.0,0.0,3.3,8.6468e-10,-8.7905e-10,0.5,9.91e+307,1.52389,744.0
2.0,0.0,3.3,8.6707e-10,-8.7978e-10,0.5,9.91e+307,1.523916,745.0
2.0,0.0,3.3,8.6675e-10,-8.7971e-10,0.5,9.91e+307,1.523996,746.0
2.0,0.0,3.3,8.6818e-10,-8.8169e-10,0.5,9.91e+307,1.523842,747.0
2.0,0.0,3.3,8.6744e-10,-8.81e-10,0.5,9.91e+307,1.523894,748.0
2.0,0.0,3.3,8.6668e-10,-8.7838e-10,0.5,9.91e+307,1.52384,749.0
2.0,0.0,3.3,8.6528e-10,-8.7799e-10,0.5,9.91e+307,1.52388,750.0
2.0,0.0,3.3,8.6357e-10,-8.789e-10,0.5,9.91e+307,1.523986,751.0
2.0,0.0,3.3,8.6496e-10,-8.7923e-10,0.5,9.91e+307,1.524008,752.0
2.0,0.0,3.3,8.6523e-10,-8.7901e-10,0.5,9.91e+307,1.523976,753.0
2.0,0.0,3.3,8.6658e-10,-8.7948e-10,0.5,9.91e+307,1.523942,754.0
2.0,0.0,3.3,8.642e-10,-8.7948e-10,0.5,9.91e+307,1.524032,755.0
2.0,0.0,3.3,8.6428e-10,-8.8039e-10,0.5,9.91e+307,1.52395,756.0
2.0,0.0,3.3,8.6412e-10,-8.7962e-10,0.5,9.91e+307,1.523908,757.0
2.0,0.0,3.3,8.6579e-10,-8.7931e-10,0.5,9.91e+307,1.523912,758.0
2.0,0.0,3.3,8.6676e-10,-8.8073e-10,0.5,9.91e+307,1.523816,759.0
2.0,0.0,3.3,8.6841e-10,-8.9072e-10,0.5,9.91e+307,1.523786,760.0
2.0,0.0,3.3,8.6773e-10,-8.7904e-10,0.5,9.91e+307,1.523824,761.0
2.0,0.0,3.3,8.6741e-10,-8.8137e-10,0.5,9.91e+307,1.52378,762.0
2.0,0.0,3.3,8.6934e-10,-8.8034e-10,0.5,9.91e+307,1.523658,763.0
2.0,0.0,3.3,8.6815e-10,-8.8196e-10,0.5,9.91e+307,1.523742,764.0
2.0,0.0,3.3,8.6936e-10,-8.8231e-10,0.5,9.91e+307,1.52365,765.0
2.0,0.0,3.3,8.7016e-10,-8.8208e-10,0.5,9.91e+307,1.52356,766.0
2.0,0.0,3.3,8.6919e-10,-8.8186e-10,0.5,9.91e+307,1.523766,767.0
2.0,0.0,3.3,8.6794e-10,-8.8046e-10,0.5,9.91e+307,1.523726,768.0
2.0,0.0,3.3,8.6649e-10,-8.8087e-10,0.5,9.91e+307,1.523842,769.0
2.0,0.0,3.3,8.6978e-10,-8.8145e-10,0.5,9.91e+307,1.523764,770.0
2.0,0.0,3.3,8.6564e-10,-8.8083e-10,0.5,9.91e+307,1.523896,771.0
2.0,0.0,3.3,8.6503e-10,-8.8211e-10,0.5,9.91e+307,1.52393,772.0
2.0,0.0,3.3,8.6452e-10,-8.7939e-10,0.5,9.91e+307,1.523976,773.0
2.0,0.0,3.3,8.6553e-10,-8.7972e-10,0.5,9.91e+307,1.52388,774.0
2.0,0.0,3.3,8.6663e-10,-8.7991e-10,0.5,9.91e+307,1.523916,775.0
2.0,0.0,3.3,8.6677e-10,-8.8204e-10,0.5,9.91e+307,1.523886,776.0
2.0,0.0,3.3,8.6523e-10,-8.8263e-10,0.5,9.91e+307,1.523904,777.0
2.0,0.0,3.3,8.6591e-10,-8.8216e-10,0.5,9.91e+307,1.52387,778.0
2.0,0.0,3.3,8.6954e-10,-8.8287e-10,0.5,9.91e+307,1.523886,779.0
2.0,0.0,3.3,8.6642e-10,-8.8068e-10,0.5,9.91e+307,1.523832,780.0
2.0,0.0,3.3,8.6793e-10,-8.8168e-10,0.5,9.91e+307,1.523742,781.0
2.0,0.0,3.3,8.6404e-10,-8.8039e-10,0.5,9.91e+307,1.523848,782.0
2.0,0.0,3.3,8.6507e-10,-8.833e-10,0.5,9.91e+307,1.523978,783.0
2.0,0.0,3.3,8.6616e-10,-8.8118e-10,0.5,9.91e+307,1.523966,784.0
2.0,0.0,3.3,8.6687e-10,-8.8165e-10,0.5,9.91e+307,1.52388,785.0
2.0,0.0,3.3,8.6528e-10,-8.8171e-10,0.5,9.91e+307,1.52394,786.0
2.0,0.0,3.3,8.6851e-10,-8.8104e-10,0.5,9.91e+307,1.523884,787.0
2.0,0.0,3.3,8.6918e-10,-8.8153e-10,0.5,9.91e+307,1.523856,788.0
2.0,0.0,3.3,8.7259e-10,-8.8602e-10,0.5,9.91e+307,1.52383,789.0
2.0,0.0,3.3,8.715e-10,-8.8049e-10,0.5,9.91e+307,1.523894,790.0
2.0,0.0,3.3,8.6661e-10,-8.7914e-10,0.5,9.91e+307,1.523926,791.0
2.0,0.0,3.3,8.6719e-10,-8.8107e-10,0.5,9.91e+307,1.524016,792.0
2.0,0.0,3.3,8.7008e-10,-8.8162e-10,0.5,9.91e+307,1.523952,793.0
2.0,0.0,3.3,8.6764e-10,-8.8254e-10,0.5,9.91e+307,1.52393,794.0
2.0,0.0,3.3,8.6368e-10,-8.8059e-10,0.5,9.91e+307,1.523988,795.0
2.0,0.0,3.3,8.7e-10,-8.7952e-10,0.5,9.91e+307,1.523976,796.0
2.0,0.0,3.3,8.676e-10,-8.8166e-10,0.5,9.91e+307,1.523854,797.0
2.0,0.0,3.3,8.6685e-10,-8.8189e-10,0.5,9.91e+307,1.523882,798.0
2.0,0.0,3.3,8.6455e-10,-8.8043e-10,0.5,9.91e+307,1.523944,799.0
2.0,0.0,3.3,8.6502e-10,-8.7901e-10,0.5,9.91e+307,1.52403,800.0
2.0,0.0,3.3,8.6888e-10,-8.7973e-10,0.5,9.91e+307,1.52398,801.0
2.0,0.0,3.3,8.6424e-10,-8.7943e-10,0.5,9.91e+307,1.524,802.0
2.0,0.0,3.3,8.6563e-10,-8.8179e-10,0.5,9.91e+307,1.524038,803.0
2.0,0.0,3.3,8.6554e-10,-8.807e-10,0.5,9.91e+307,1.52391,804.0
2.0,0.0,3.3,8.6729e-10,-8.7912e-10,0.5,9.91e+307,1.523998,805.0
2.0,0.0,3.3,8.6638e-10,-8.8105e-10,0.5,9.91e+307,1.523882,806.0
2.0,0.0,3.3,8.657e-10,-8.8086e-10,0.5,9.91e+307,1.523988,807.0
2.0,0.0,3.3,8.6723e-10,-8.808e-10,0.5,9.91e+307,1.523958,808.0
2.0,0.0,3.3,8.7055e-10,-8.83e-10,0.5,9.91e+307,1.523974,809.0
2.0,0.0,3.3,8.6772e-10,-8.8224e-10,0.5,9.91e+307,1.523922,810.0
2.0,0.0,3.3,8.6982e-10,-8.8085e-10,0.5,9.91e+307,1.523932,811.0
2.0,0.0,3.3,8.6692e-10,-8.813e-10,0.5,9.91e+307,1.524016,812.0
2.0,0.0,3.3,8.6715e-10,-8.8018e-10,0.5,9.91e+307,1.524108,813.0
2.0,0.0,3.3,8.6789e-10,-8.7896e-10,0.5,9.91e+307,1.524022,814.0
2.0,0.0,3.3,8.6668e-10,-8.8065e-10,0.5,9.91e+307,1.52404,815.0
2.0,0.0,3.3,8.671e-10,-8.8113e-10,0.5,9.91e+307,1.52405,816.0
2.0,0.0,3.3,8.689e-10,-8.7997e-10,0.5,9.91e+307,1.523902,817.0
2.0,0.0,3.3,8.7008e-10,-8.8229e-10,0.5,9.91e+307,1.523858,818.0
2.0,0.0,3.3,8.6901e-10,-8.8088e-10,0.5,9.91e+307,1.523866,819.0
2.0,0.0,3.3,8.6806e-10,-8.8453e-10,0.5,9.91e+307,1.52394,820.0
2.0,0.0,3.3,8.6865e-10,-8.8648e-10,0.5,9.91e+307,1.52412,821.0
2.0,0.0,3.3,8.6873e-10,-8.8251e-10,0.5,9.91e+307,1.52399,822.0
2.0,0.0,3.3,8.7102e-10,-8.8149e-10,0.5,9.91e+307,1.523892,823.0
2.0,0.0,3.3,8.6986e-10,-8.849e-10,0.5,9.91e+307,1.523912,824.0
2.0,0.0,3.3,8.6871e-10,-8.8131e-10,0.5,9.91e+307,1.523948,825.0
2.0,0.0,3.3,8.6799e-10,-8.8205e-10,0.5,9.91e+307,1.523972,826.0
2.0,0.0,3.3,8.6988e-10,-8.8198e-10,0.5,9.91e+307,1.523924,827.0
2.0,0.0,3.3,8.669e-10,-8.8177e-10,0.5,9.91e+307,1.524226,828.0
2.0,0.0,3.3,8.6788e-10,-8.8167e-10,0.5,9.91e+307,1.524038,829.0
2.0,0.0,3.3,8.6759e-10,-8.7882e-10,0.5,9.91e+307,1.52412,830.0
2.0,0.0,3.3,8.6734e-10,-8.8326e-10,0.5,9.91e+307,1.52411,831.0
2.0,0.0,3.3,8.6899e-10,-8.8172e-10,0.5,9.91e+307,1.523968,832.0
2.0,0.0,3.3,8.674e-10,-8.8177e-10,0.5,9.91e+307,1.523986,833.0
2.0,0.0,3.3,8.7051e-10,-8.8137e-10,0.5,9.91e+307,1.524032,834.0
2.0,0.0,3.3,8.7008e-10,-8.7963e-10,0.5,9.91e+307,1.523918,835.0
2.0,0.0,3.3,8.689e-10,-8.8133e-10,0.5,9.91e+307,1.523788,836.0
2.0,0.0,3.3,8.7294e-10,-8.8352e-10,0.5,9.91e+307,1.523796,837.0
2.0,0.0,3.3,8.6896e-10,-8.7968e-10,0.5,9.91e+307,1.523934,838.0
2.0,0.0,3.3,8.7282e-10,-8.828e-10,0.5,9.91e+307,1.523888,839.0
2.0,0.0,3.3,8.7122e-10,-8.813e-10,0.5,9.91e+307,1.523768,840.0
2.0,0.0,3.3,8.7107e-10,-8.8238e-10,0.5,9.91e+307,1.523846,841.0
2.0,0.0,3.3,8.7009e-10,-8.8178e-10,0.5,9.91e+307,1.523784,842.0
2.0,0.0,3.3,8.7138e-10,-8.8042e-10,0.5,9.91e+307,1.52379,843.0
2.0,0.0,3.3,8.7119e-10,-8.8261e-10,0.5,9.91e+307,1.523842,844.0
2.0,0.0,3.3,8.6638e-10,-8.7982e-10,0.5,9.91e+307,1.524074,845.0
2.0,0.0,3.3,8.6801e-10,-8.8265e-10,0.5,9.91e+307,1.52403,846.0
2.0,0.0,3.3,8.6781e-10,-8.8196e-10,0.5,9.91e+307,1.524024,847.0
2.0,0.0,3.3,8.6985e-10,-8.8047e-10,0.5,9.91e+307,1.523868,848.0
2.0,0.0,3.3,8.6816e-10,-8.8254e-10,0.5,9.91e+307,1.523968,849.0
2.0,0.0,3.3,8.726e-10,-8.8344e-10,0.5,9.91e+307,1.523994,850.0
2.0,0.0,3.3,1.28274e-09,-8.5358e-10,0.5,9.91e+307,1.492178,851.0
2.0,0.0,3.3,8.5287e-10,-8.6371e-10,0.5,9.91e+307,1.517926,852.0
2.0,0.0,3.3,8.494e-10,-8.6518e-10,0.5,9.91e+307,1.518722,853.0
