VIN,VSS,VDD,IDD,ISS,VREF,IREF,VOUT
1.05,0.0,3.3,1.39884e-07,9.91e+307,1.25,9.91e+307,0.13035
1.1,0.0,3.3,1.63098e-07,9.91e+307,1.25,9.91e+307,0.15328
1.15,0.0,3.3,1.72977e-07,9.91e+307,1.25,9.91e+307,0.185698
1.2,0.0,3.3,1.9539e-07,9.91e+307,1.25,9.91e+307,0.211416
1.25,0.0,3.3,2.13555e-07,9.91e+307,1.25,9.91e+307,0.236514
1.3,0.0,3.3,2.35201e-07,9.91e+307,1.25,9.91e+307,0.27433
1.35,0.0,3.3,2.50391e-07,9.91e+307,1.25,9.91e+307,0.300416
1.4,0.0,3.3,2.66212e-07,9.91e+307,1.25,9.91e+307,0.336144
1.45,0.0,3.3,2.77332e-07,9.91e+307,1.25,9.91e+307,0.377264
1.5,0.0,3.3,2.98515e-07,9.91e+307,1.25,9.91e+307,0.413272
1.55,0.0,3.3,3.07673e-07,9.91e+307,1.25,9.91e+307,0.451682
1.6,0.0,3.3,3.21873e-07,9.91e+307,1.25,9.91e+307,0.484654
1.65,0.0,3.3,3.27435e-07,9.91e+307,1.25,9.91e+307,0.530336
1.7,0.0,3.3,3.31517e-07,9.91e+307,1.25,9.91e+307,0.580728
1.75,0.0,3.3,3.46706e-07,9.91e+307,1.25,9.91e+307,0.616646
1.8,0.0,3.3,3.48734e-07,9.91e+307,1.25,9.91e+307,0.661132
1.85,0.0,3.3,3.51678e-07,9.91e+307,1.25,9.91e+307,0.708208
1.9,0.0,3.3,3.61239e-07,9.91e+307,1.25,9.91e+307,0.752766
1.95,0.0,3.3,3.61575e-07,9.91e+307,1.25,9.91e+307,0.795936
2.0,0.0,3.3,3.59737e-07,9.91e+307,1.25,9.91e+307,0.853604
2.05,0.0,3.3,3.54837e-07,9.91e+307,1.25,9.91e+307,0.904706
2.1,0.0,3.3,3.45801e-07,9.91e+307,1.25,9.91e+307,0.963284
2.15,0.0,3.3,3.69121e-07,9.91e+307,1.25,9.91e+307,0.996854
2.2,0.0,3.3,3.5747e-07,9.91e+307,1.25,9.91e+307,1.048852
2.25,0.0,3.3,3.49114e-07,9.91e+307,1.25,9.91e+307,1.10242
2.3,0.0,3.3,3.56873e-07,9.91e+307,1.25,9.91e+307,1.149412
2.35,0.0,3.3,3.74723e-07,9.91e+307,1.25,9.91e+307,1.184352
2.4,0.0,3.3,3.67651e-07,9.91e+307,1.25,9.91e+307,1.237218
2.45,0.0,3.3,3.7562e-07,9.91e+307,1.25,9.91e+307,1.280038
2.5,0.0,3.3,3.73453e-07,9.91e+307,1.25,9.91e+307,1.327564
2.55,0.0,3.3,3.74179e-07,9.91e+307,1.25,9.91e+307,1.380126
2.6,0.0,3.3,3.83817e-07,9.91e+307,1.25,9.91e+307,1.42299
2.65,0.0,3.3,3.61722e-07,9.91e+307,1.25,9.91e+307,1.487632
2.7,0.0,3.3,3.59404e-07,9.91e+307,1.25,9.91e+307,1.529372
2.75,0.0,3.3,3.6669e-07,9.91e+307,1.25,9.91e+307,1.576126
2.8,0.0,3.3,3.74262e-07,9.91e+307,1.25,9.91e+307,1.62001
2.85,0.0,3.3,3.69362e-07,9.91e+307,1.25,9.91e+307,1.670396
2.9,0.0,3.3,3.73402e-07,9.91e+307,1.25,9.91e+307,1.709308
2.95,0.0,3.3,3.74341e-07,9.91e+307,1.25,9.91e+307,1.759376
3.0,0.0,3.3,3.87264e-07,9.91e+307,1.25,9.91e+307,1.799926
0.0,0.0,3.3,1.5e-13,9.91e+307,1.5,9.91e+307,-6e-06
0.05,0.0,3.3,2.2e-13,9.91e+307,1.5,9.91e+307,-1e-05
0.1,0.0,3.3,1.2e-13,9.91e+307,1.5,9.91e+307,-1.2e-05
0.15,0.0,3.3,1.8e-13,9.91e+307,1.5,9.91e+307,-1.4e-05
0.2,0.0,3.3,-5.4e-13,9.91e+307,1.5,9.91e+307,-1.2e-05
0.25,0.0,3.3,1.1e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.3,0.0,3.3,5.57e-12,9.91e+307,1.5,9.91e+307,-1e-05
0.35,0.0,3.3,2.769e-11,9.91e+307,1.5,9.91e+307,4e-06
0.4,0.0,3.3,1.4405e-10,9.91e+307,1.5,9.91e+307,5.6e-05
0.45,0.0,3.3,5.7587e-10,9.91e+307,1.5,9.91e+307,0.000282
0.5,0.0,3.3,1.87138e-09,9.91e+307,1.5,9.91e+307,0.000934
0.55,0.0,3.3,4.6516e-09,9.91e+307,1.5,9.91e+307,0.002376
0.6,0.0,3.3,9.55118e-09,9.91e+307,1.5,9.91e+307,0.004948
0.65,0.0,3.3,1.66661e-08,9.91e+307,1.5,9.91e+307,0.008652
0.7,0.0,3.3,2.70918e-08,9.91e+307,1.5,9.91e+307,0.013954
0.75,0.0,3.3,3.97721e-08,9.91e+307,1.5,9.91e+307,0.020716
0.8,0.0,3.3,5.55098e-08,9.91e+307,1.5,9.91e+307,0.028352
0.85,0.0,3.3,7.29265e-08,9.91e+307,1.5,9.91e+307,0.037754
0.9,0.0,3.3,9.36737e-08,9.91e+307,1.5,9.91e+307,0.048854
0.95,0.0,3.3,1.18575e-07,9.91e+307,1.5,9.91e+307,0.063338
1.0,0.0,3.3,1.41658e-07,9.91e+307,1.5,9.91e+307,0.077366
1.05,0.0,3.3,1.68881e-07,9.91e+307,1.5,9.91e+307,0.09299
1.1,0.0,3.3,2.00227e-07,9.91e+307,1.5,9.91e+307,0.109466
1.15,0.0,3.3,2.24517e-07,9.91e+307,1.5,9.91e+307,0.12921
1.2,0.0,3.3,2.57328e-07,9.91e+307,1.5,9.91e+307,0.148374
1.25,0.0,3.3,2.90039e-07,9.91e+307,1.5,9.91e+307,0.170628
1.3,0.0,3.3,3.1856e-07,9.91e+307,1.5,9.91e+307,0.193254
1.35,0.0,3.3,3.56178e-07,9.91e+307,1.5,9.91e+307,0.214162
1.4,0.0,3.3,3.89106e-07,9.91e+307,1.5,9.91e+307,0.236784
1.45,0.0,3.3,4.22795e-07,9.91e+307,1.5,9.91e+307,0.262834
1.5,0.0,3.3,4.51836e-07,9.91e+307,1.5,9.91e+307,0.29131
1.55,0.0,3.3,4.79548e-07,9.91e+307,1.5,9.91e+307,0.323144
1.6,0.0,3.3,5.14781e-07,9.91e+307,1.5,9.91e+307,0.354618
1.65,0.0,3.3,5.47733e-07,9.91e+307,1.5,9.91e+307,0.382282
1.7,0.0,3.3,5.67864e-07,9.91e+307,1.5,9.91e+307,0.414466
1.75,0.0,3.3,6.06126e-07,9.91e+307,1.5,9.91e+307,0.448554
1.8,0.0,3.3,6.30225e-07,9.91e+307,1.5,9.91e+307,0.48013
1.85,0.0,3.3,6.54642e-07,9.91e+307,1.5,9.91e+307,0.5162
1.9,0.0,3.3,6.75496e-07,9.91e+307,1.5,9.91e+307,0.557078
1.95,0.0,3.3,6.9433e-07,9.91e+307,1.5,9.91e+307,0.594756
2.0,0.0,3.3,7.18156e-07,9.91e+307,1.5,9.91e+307,0.634276
2.05,0.0,3.3,7.33758e-07,9.91e+307,1.5,9.91e+307,0.669938
2.1,0.0,3.3,7.52328e-07,9.91e+307,1.5,9.91e+307,0.71316
2.15,0.0,3.3,7.44811e-07,9.91e+307,1.5,9.91e+307,0.767906
2.2,0.0,3.3,7.4409e-07,9.91e+307,1.5,9.91e+307,0.813612
2.25,0.0,3.3,7.40381e-07,9.91e+307,1.5,9.91e+307,0.860866
2.3,0.0,3.3,7.59489e-07,9.91e+307,1.5,9.91e+307,0.907714
2.35,0.0,3.3,7.80526e-07,9.91e+307,1.5,9.91e+307,0.944472
2.4,0.0,3.3,7.74077e-07,9.91e+307,1.5,9.91e+307,0.996672
2.45,0.0,3.3,7.83558e-07,9.91e+307,1.5,9.91e+307,1.047058
2.5,0.0,3.3,7.90946e-07,9.91e+307,1.5,9.91e+307,1.085816
2.55,0.0,3.3,7.79845e-07,9.91e+307,1.5,9.91e+307,1.13755
2.6,0.0,3.3,7.82025e-07,9.91e+307,1.5,9.91e+307,1.187908
2.65,0.0,3.3,7.73151e-07,9.91e+307,1.5,9.91e+307,1.239886
2.7,0.0,3.3,7.90003e-07,9.91e+307,1.5,9.91e+307,1.278766
2.75,0.0,3.3,7.95133e-07,9.91e+307,1.5,9.91e+307,1.325158
2.8,0.0,3.3,7.88484e-07,9.91e+307,1.5,9.91e+307,1.373976
2.85,0.0,3.3,7.84035e-07,9.91e+307,1.5,9.91e+307,1.421376
2.9,0.0,3.3,7.88681e-07,9.91e+307,1.5,9.91e+307,1.469118
2.95,0.0,3.3,8.08357e-07,9.91e+307,1.5,9.91e+307,1.508592
3.0,0.0,3.3,8.05701e-07,9.91e+307,1.5,9.91e+307,1.556708
