VIN,VSS,VDD,IDD,ISS,VREF,IREF,VOUT
1.05,0.0,3.3,1.64145e-07,9.91e+307,1.25,9.91e+307,0.124578
1.1,0.0,3.3,1.87503e-07,9.91e+307,1.25,9.91e+307,0.143054
1.15,0.0,3.3,2.13962e-07,9.91e+307,1.25,9.91e+307,0.166184
1.2,0.0,3.3,2.36531e-07,9.91e+307,1.25,9.91e+307,0.185852
1.25,0.0,3.3,2.64695e-07,9.91e+307,1.25,9.91e+307,0.21808
1.3,0.0,3.3,2.83648e-07,9.91e+307,1.25,9.91e+307,0.248128
1.35,0.0,3.3,3.09508e-07,9.91e+307,1.25,9.91e+307,0.278074
1.4,0.0,3.3,3.37155e-07,9.91e+307,1.25,9.91e+307,0.305902
1.45,0.0,3.3,3.55789e-07,9.91e+307,1.25,9.91e+307,0.339228
1.5,0.0,3.3,3.79151e-07,9.91e+307,1.25,9.91e+307,0.374068
1.55,0.0,3.3,3.975e-07,9.91e+307,1.25,9.91e+307,0.41043
1.6,0.0,3.3,4.11754e-07,9.91e+307,1.25,9.91e+307,0.436424
1.65,0.0,3.3,4.27625e-07,9.91e+307,1.25,9.91e+307,0.486686
1.7,0.0,3.3,4.41226e-07,9.91e+307,1.25,9.91e+307,0.515422
1.75,0.0,3.3,4.44888e-07,9.91e+307,1.25,9.91e+307,0.53965
1.8,0.0,3.3,4.5858e-07,9.91e+307,1.25,9.91e+307,0.616672
1.85,0.0,3.3,4.59348e-07,9.91e+307,1.25,9.91e+307,0.663444
1.9,0.0,3.3,4.65857e-07,9.91e+307,1.25,9.91e+307,0.709106
1.95,0.0,3.3,4.71574e-07,9.91e+307,1.25,9.91e+307,0.757542
2.0,0.0,3.3,4.74782e-07,9.91e+307,1.25,9.91e+307,0.802598
2.05,0.0,3.3,4.77326e-07,9.91e+307,1.25,9.91e+307,0.851062
2.1,0.0,3.3,4.79383e-07,9.91e+307,1.25,9.91e+307,0.865632
2.15,0.0,3.3,4.81671e-07,9.91e+307,1.25,9.91e+307,0.9423
2.2,0.0,3.3,4.83716e-07,9.91e+307,1.25,9.91e+307,0.995494
2.25,0.0,3.3,4.84457e-07,9.91e+307,1.25,9.91e+307,1.018466
2.3,0.0,3.3,4.84827e-07,9.91e+307,1.25,9.91e+307,1.094018
2.35,0.0,3.3,4.8811e-07,9.91e+307,1.25,9.91e+307,1.141548
2.4,0.0,3.3,4.88599e-07,9.91e+307,1.25,9.91e+307,1.190182
2.45,0.0,3.3,4.89358e-07,9.91e+307,1.25,9.91e+307,1.238908
2.5,0.0,3.3,4.93014e-07,9.91e+307,1.25,9.91e+307,1.282426
2.55,0.0,3.3,4.92395e-07,9.91e+307,1.25,9.91e+307,1.34899
2.6,0.0,3.3,4.9354e-07,9.91e+307,1.25,9.91e+307,1.38528
2.65,0.0,3.3,4.95476e-07,9.91e+307,1.25,9.91e+307,1.412996
2.7,0.0,3.3,4.95999e-07,9.91e+307,1.25,9.91e+307,1.478452
2.75,0.0,3.3,4.95044e-07,9.91e+307,1.25,9.91e+307,1.523092
2.8,0.0,3.3,4.98562e-07,9.91e+307,1.25,9.91e+307,1.579882
2.85,0.0,3.3,4.98242e-07,9.91e+307,1.25,9.91e+307,1.632476
2.9,0.0,3.3,4.97373e-07,9.91e+307,1.25,9.91e+307,1.677216
2.95,0.0,3.3,5.01608e-07,9.91e+307,1.25,9.91e+307,1.73237
3.0,0.0,3.3,5.00485e-07,9.91e+307,1.25,9.91e+307,1.777758
0.0,0.0,3.3,7e-14,9.91e+307,1.5,9.91e+307,-1e-05
0.05,0.0,3.3,2.8e-13,9.91e+307,1.5,9.91e+307,-1e-05
0.1,0.0,3.3,1.5e-13,9.91e+307,1.5,9.91e+307,-1e-05
0.15,0.0,3.3,4e-14,9.91e+307,1.5,9.91e+307,-8e-06
0.2,0.0,3.3,2.9e-13,9.91e+307,1.5,9.91e+307,-8e-06
0.25,0.0,3.3,1.79e-12,9.91e+307,1.5,9.91e+307,-1e-05
0.3,0.0,3.3,9.43e-12,9.91e+307,1.5,9.91e+307,-8e-06
0.35,0.0,3.3,4.917e-11,9.91e+307,1.5,9.91e+307,-8e-06
0.4,0.0,3.3,2.0867e-10,9.91e+307,1.5,9.91e+307,7.8e-05
0.45,0.0,3.3,9.0248e-10,9.91e+307,1.5,9.91e+307,0.000394
0.5,0.0,3.3,2.37199e-09,9.91e+307,1.5,9.91e+307,0.001
0.55,0.0,3.3,5.60409e-09,9.91e+307,1.5,9.91e+307,0.00258
0.6,0.0,3.3,1.1109e-08,9.91e+307,1.5,9.91e+307,0.004908
0.65,0.0,3.3,1.8908e-08,9.91e+307,1.5,9.91e+307,0.009112
0.7,0.0,3.3,2.87069e-08,9.91e+307,1.5,9.91e+307,0.01254
0.75,0.0,3.3,4.94839e-08,9.91e+307,1.5,9.91e+307,0.01877
0.8,0.0,3.3,6.98858e-08,9.91e+307,1.5,9.91e+307,0.030414
0.85,0.0,3.3,7.44779e-08,9.91e+307,1.5,9.91e+307,0.035262
0.9,0.0,3.3,1.048754e-07,9.91e+307,1.5,9.91e+307,0.047778
0.95,0.0,3.3,1.14198e-07,9.91e+307,1.5,9.91e+307,0.05995
1.0,0.0,3.3,1.60078e-07,9.91e+307,1.5,9.91e+307,0.073174
1.05,0.0,3.3,1.8585e-07,9.91e+307,1.5,9.91e+307,0.088438
1.1,0.0,3.3,1.99805e-07,9.91e+307,1.5,9.91e+307,0.095354
1.15,0.0,3.3,2.54477e-07,9.91e+307,1.5,9.91e+307,0.118886
1.2,0.0,3.3,2.84176e-07,9.91e+307,1.5,9.91e+307,0.1321
1.25,0.0,3.3,3.18504e-07,9.91e+307,1.5,9.91e+307,0.152016
1.3,0.0,3.3,3.69863e-07,9.91e+307,1.5,9.91e+307,0.180204
1.35,0.0,3.3,3.90169e-07,9.91e+307,1.5,9.91e+307,0.180358
1.4,0.0,3.3,4.42192e-07,9.91e+307,1.5,9.91e+307,0.216212
1.45,0.0,3.3,4.75942e-07,9.91e+307,1.5,9.91e+307,0.249596
1.5,0.0,3.3,4.70855e-07,9.91e+307,1.5,9.91e+307,0.267356
1.55,0.0,3.3,5.49585e-07,9.91e+307,1.5,9.91e+307,0.296376
1.6,0.0,3.3,5.34476e-07,9.91e+307,1.5,9.91e+307,0.320458
1.65,0.0,3.3,6.12186e-07,9.91e+307,1.5,9.91e+307,0.355086
1.7,0.0,3.3,6.60056e-07,9.91e+307,1.5,9.91e+307,0.39424
1.75,0.0,3.3,6.83746e-07,9.91e+307,1.5,9.91e+307,0.397396
1.8,0.0,3.3,7.36696e-07,9.91e+307,1.5,9.91e+307,0.455612
1.85,0.0,3.3,7.57788e-07,9.91e+307,1.5,9.91e+307,0.486858
1.9,0.0,3.3,7.84857e-07,9.91e+307,1.5,9.91e+307,0.52727
1.95,0.0,3.3,8.16763e-07,9.91e+307,1.5,9.91e+307,0.555808
2.0,0.0,3.3,8.24717e-07,9.91e+307,1.5,9.91e+307,0.568294
2.05,0.0,3.3,8.57578e-07,9.91e+307,1.5,9.91e+307,0.600584
2.1,0.0,3.3,8.78392e-07,9.91e+307,1.5,9.91e+307,0.6858
2.15,0.0,3.3,8.82422e-07,9.91e+307,1.5,9.91e+307,0.700442
2.2,0.0,3.3,9.04694e-07,9.91e+307,1.5,9.91e+307,0.747406
2.25,0.0,3.3,9.1703e-07,9.91e+307,1.5,9.91e+307,0.81084
2.3,0.0,3.3,9.26211e-07,9.91e+307,1.5,9.91e+307,0.831738
2.35,0.0,3.3,9.3672e-07,9.91e+307,1.5,9.91e+307,0.89783
2.4,0.0,3.3,9.27891e-07,9.91e+307,1.5,9.91e+307,0.911512
2.45,0.0,3.3,9.48966e-07,9.91e+307,1.5,9.91e+307,0.950734
2.5,0.0,3.3,9.50694e-07,9.91e+307,1.5,9.91e+307,1.03187
2.55,0.0,3.3,9.40544e-07,9.91e+307,1.5,9.91e+307,1.05128
2.6,0.0,3.3,9.59874e-07,9.91e+307,1.5,9.91e+307,1.102744
2.65,0.0,3.3,9.59673e-07,9.91e+307,1.5,9.91e+307,1.18496
2.7,0.0,3.3,9.64793e-07,9.91e+307,1.5,9.91e+307,1.218502
2.75,0.0,3.3,9.70163e-07,9.91e+307,1.5,9.91e+307,1.28638
2.8,0.0,3.3,9.6546e-07,9.91e+307,1.5,9.91e+307,1.31987
2.85,0.0,3.3,9.75875e-07,9.91e+307,1.5,9.91e+307,1.379458
2.9,0.0,3.3,9.72128e-07,9.91e+307,1.5,9.91e+307,1.45207
2.95,0.0,3.3,9.6682e-07,9.91e+307,1.5,9.91e+307,1.448436
3.0,0.0,3.3,9.80343e-07,9.91e+307,1.5,9.91e+307,1.477064
