VIN,VSS,VDD,IDD,ISS,VREF,IREF,VOUT
1.2,0.0,3.3,1.47524e-07,9.91e+307,1.25,9.91e+307,0.132932
1.25,0.0,3.3,1.67921e-07,9.91e+307,1.25,9.91e+307,0.24238
1.3,0.0,3.3,2.05739e-07,9.91e+307,1.25,9.91e+307,0.171338
1.35,0.0,3.3,2.23542e-07,9.91e+307,1.25,9.91e+307,0.196204
1.4,0.0,3.3,2.05666e-07,9.91e+307,1.25,9.91e+307,0.223124
1.45,0.0,3.3,2.75225e-07,9.91e+307,1.25,9.91e+307,0.46671
1.5,0.0,3.3,3.06001e-07,9.91e+307,1.25,9.91e+307,0.26803
1.55,0.0,3.3,3.22033e-07,9.91e+307,1.25,9.91e+307,0.32433
1.6,0.0,3.3,3.57926e-07,9.91e+307,1.25,9.91e+307,0.35254
1.65,0.0,3.3,3.74252e-07,9.91e+307,1.25,9.91e+307,0.404306
1.7,0.0,3.3,3.92432e-07,9.91e+307,1.25,9.91e+307,0.422132
1.75,0.0,3.3,3.97801e-07,9.91e+307,1.25,9.91e+307,0.46081
1.8,0.0,3.3,3.98029e-07,9.91e+307,1.25,9.91e+307,0.495888
1.85,0.0,3.3,4.25622e-07,9.91e+307,1.25,9.91e+307,0.509262
1.9,0.0,3.3,4.23227e-07,9.91e+307,1.25,9.91e+307,0.63684
1.95,0.0,3.3,4.13703e-07,9.91e+307,1.25,9.91e+307,0.646808
2.0,0.0,3.3,3.67986e-07,9.91e+307,1.25,9.91e+307,0.955394
2.05,0.0,3.3,4.43089e-07,9.91e+307,1.25,9.91e+307,0.741904
2.1,0.0,3.3,4.53763e-07,9.91e+307,1.25,9.91e+307,0.760734
2.15,0.0,3.3,4.58476e-07,9.91e+307,1.25,9.91e+307,0.84869
2.2,0.0,3.3,3.57022e-07,9.91e+307,1.25,9.91e+307,0.87118
2.25,0.0,3.3,4.5933e-07,9.91e+307,1.25,9.91e+307,0.891342
2.3,0.0,3.3,4.59922e-07,9.91e+307,1.25,9.91e+307,0.975362
2.35,0.0,3.3,4.34467e-07,9.91e+307,1.25,9.91e+307,1.241294
2.4,0.0,3.3,3.65717e-07,9.91e+307,1.25,9.91e+307,1.077812
2.45,0.0,3.3,2.94561e-07,9.91e+307,1.25,9.91e+307,1.248228
2.5,0.0,3.3,3.17965e-07,9.91e+307,1.25,9.91e+307,1.1627
2.55,0.0,3.3,4.67636e-07,9.91e+307,1.25,9.91e+307,1.217264
2.6,0.0,3.3,4.705e-07,9.91e+307,1.25,9.91e+307,1.267758
2.65,0.0,3.3,4.49158e-07,9.91e+307,1.25,9.91e+307,1.607392
2.7,0.0,3.3,4.76866e-07,9.91e+307,1.25,9.91e+307,1.468854
2.75,0.0,3.3,4.71336e-07,9.91e+307,1.25,9.91e+307,1.251062
2.8,0.0,3.3,4.70805e-07,9.91e+307,1.25,9.91e+307,1.418722
2.85,0.0,3.3,2.55591e-07,9.91e+307,1.25,9.91e+307,1.501234
2.9,0.0,3.3,4.76103e-07,9.91e+307,1.25,9.91e+307,1.533294
2.95,0.0,3.3,4.74822e-07,9.91e+307,1.25,9.91e+307,1.584242
3.0,0.0,3.3,4.06226e-07,9.91e+307,1.25,9.91e+307,1.61522
0.0,0.0,3.3,6e-14,9.91e+307,1.5,9.91e+307,0.10099
0.05,0.0,3.3,7e-14,9.91e+307,1.5,9.91e+307,-8e-06
0.1,0.0,3.3,4e-14,9.91e+307,1.5,9.91e+307,-6e-06
0.15,0.0,3.3,-1e-14,9.91e+307,1.5,9.91e+307,-2e-06
0.2,0.0,3.3,1e-14,9.91e+307,1.5,9.91e+307,8e-06
0.25,0.0,3.3,5e-14,9.91e+307,1.5,9.91e+307,-4e-06
0.3,0.0,3.3,1.3e-13,9.91e+307,1.5,9.91e+307,-1e-05
0.35,0.0,3.3,4.8e-13,9.91e+307,1.5,9.91e+307,6.2e-05
0.4,0.0,3.3,2.01e-12,9.91e+307,1.5,9.91e+307,-4e-06
0.45,0.0,3.3,1.459e-11,9.91e+307,1.5,9.91e+307,2e-06
0.5,0.0,3.3,6.283e-11,9.91e+307,1.5,9.91e+307,1.4e-05
0.55,0.0,3.3,3.5743e-10,9.91e+307,1.5,9.91e+307,0.000178
0.6,0.0,3.3,1.35208e-09,9.91e+307,1.5,9.91e+307,0.000568
0.65,0.0,3.3,3.9931e-09,9.91e+307,1.5,9.91e+307,0.002144
0.7,0.0,3.3,8.3468e-09,9.91e+307,1.5,9.91e+307,0.00289
0.75,0.0,3.3,1.112026e-08,9.91e+307,1.5,9.91e+307,0.005052
0.8,0.0,3.3,1.90869e-08,9.91e+307,1.5,9.91e+307,0.009288
0.85,0.0,3.3,2.40487e-08,9.91e+307,1.5,9.91e+307,0.012154
0.9,0.0,3.3,4.64457e-08,9.91e+307,1.5,9.91e+307,0.021078
0.95,0.0,3.3,6.24658e-08,9.91e+307,1.5,9.91e+307,0.033152
1.0,0.0,3.3,8.42259e-08,9.91e+307,1.5,9.91e+307,0.03295
1.05,0.0,3.3,7.32101e-08,9.91e+307,1.5,9.91e+307,0.042764
1.1,0.0,3.3,1.16288e-07,9.91e+307,1.5,9.91e+307,0.093284
1.15,0.0,3.3,1.62246e-07,9.91e+307,1.5,9.91e+307,0.072448
1.2,0.0,3.3,1.77344e-07,9.91e+307,1.5,9.91e+307,0.086954
1.25,0.0,3.3,2.12654e-07,9.91e+307,1.5,9.91e+307,0.09701
1.3,0.0,3.3,2.47041e-07,9.91e+307,1.5,9.91e+307,0.12519
1.35,0.0,3.3,2.91587e-07,9.91e+307,1.5,9.91e+307,0.142572
1.4,0.0,3.3,2.02891e-07,9.91e+307,1.5,9.91e+307,0.160272
1.45,0.0,3.3,3.21576e-07,9.91e+307,1.5,9.91e+307,0.392276
1.5,0.0,3.3,2.67479e-07,9.91e+307,1.5,9.91e+307,0.203448
1.55,0.0,3.3,3.50983e-07,9.91e+307,1.5,9.91e+307,0.223088
1.6,0.0,3.3,4.13481e-07,9.91e+307,1.5,9.91e+307,0.246896
1.65,0.0,3.3,2.32636e-07,9.91e+307,1.5,9.91e+307,0.277866
1.7,0.0,3.3,5.22817e-07,9.91e+307,1.5,9.91e+307,0.29638
1.75,0.0,3.3,5.55162e-07,9.91e+307,1.5,9.91e+307,0.32855
1.8,0.0,3.3,5.98745e-07,9.91e+307,1.5,9.91e+307,0.338746
1.85,0.0,3.3,3.09381e-07,9.91e+307,1.5,9.91e+307,0.364482
1.9,0.0,3.3,6.7793e-07,9.91e+307,1.5,9.91e+307,0.433922
1.95,0.0,3.3,6.77931e-07,9.91e+307,1.5,9.91e+307,0.444246
2.0,0.0,3.3,7.33863e-07,9.91e+307,1.5,9.91e+307,0.500704
2.05,0.0,3.3,7.74918e-07,9.91e+307,1.5,9.91e+307,0.546198
2.1,0.0,3.3,7.60463e-07,9.91e+307,1.5,9.91e+307,1.00126
2.15,0.0,3.3,8.02811e-07,9.91e+307,1.5,9.91e+307,0.50592
2.2,0.0,3.3,8.21903e-07,9.91e+307,1.5,9.91e+307,0.651642
2.25,0.0,3.3,8.49061e-07,9.91e+307,1.5,9.91e+307,0.671672
2.3,0.0,3.3,5.20358e-07,9.91e+307,1.5,9.91e+307,0.752398
2.35,0.0,3.3,8.34127e-07,9.91e+307,1.5,9.91e+307,1.169798
2.4,0.0,3.3,8.74406e-07,9.91e+307,1.5,9.91e+307,0.981382
2.45,0.0,3.3,8.67911e-07,9.91e+307,1.5,9.91e+307,0.999376
2.5,0.0,3.3,8.94837e-07,9.91e+307,1.5,9.91e+307,1.163006
2.55,0.0,3.3,9.09383e-07,9.91e+307,1.5,9.91e+307,0.97882
2.6,0.0,3.3,9.1407e-07,9.91e+307,1.5,9.91e+307,1.037454
2.65,0.0,3.3,9.16078e-07,9.91e+307,1.5,9.91e+307,1.084362
2.7,0.0,3.3,5.95587e-07,9.91e+307,1.5,9.91e+307,1.128944
2.75,0.0,3.3,9.24082e-07,9.91e+307,1.5,9.91e+307,1.261984
2.8,0.0,3.3,8.88017e-07,9.91e+307,1.5,9.91e+307,1.15826
2.85,0.0,3.3,9.25109e-07,9.91e+307,1.5,9.91e+307,1.235122
2.9,0.0,3.3,7.97824e-07,9.91e+307,1.5,9.91e+307,1.259884
2.95,0.0,3.3,4.03184e-07,9.91e+307,1.5,9.91e+307,1.474262
3.0,0.0,3.3,9.34796e-07,9.91e+307,1.5,9.91e+307,1.26293
